1	-109.235
1.0333	-109.831
1.06659	-110.364
1.09989	-110.833
1.13319	-111.237
1.16648	-111.579
1.19978	-111.856
1.23307	-112.07
1.26637	-112.221
1.29967	-112.309
1.33296	-112.335
1.36626	-112.298
1.39956	-112.199
1.43285	-112.038
1.46615	-111.817
1.49945	-111.534
1.53274	-111.192
1.56604	-110.79
1.59933	-110.328
1.63263	-109.808
1.66593	-109.229
1.69922	-108.593
1.73252	-107.9
1.76582	-107.151
1.79911	-106.346
1.83241	-105.487
1.8657	-104.573
1.899	-103.606
1.9323	-102.587
1.96559	-101.515
1.99889	-100.393
2.03219	-99.2203
2.06548	-97.9986
2.09878	-96.7285
2.13208	-95.4109
2.16537	-94.0468
2.19867	-92.6371
2.23196	-91.1828
2.26526	-89.6849
2.29856	-88.1443
2.33185	-86.5621
2.36515	-84.9393
2.39845	-83.2769
2.43174	-81.5761
2.46504	-79.8379
2.49834	-78.0634
2.53163	-76.2536
2.56493	-74.4098
2.59822	-72.533
2.63152	-70.6243
2.66482	-68.685
2.69811	-66.7162
2.73141	-64.7191
2.76471	-62.6947
2.798	-60.6444
2.8313	-58.5693
2.86459	-56.4707
2.89789	-54.3496
2.93119	-52.2074
2.96448	-50.0452
2.99778	-47.8644
3.03108	-45.666
3.06437	-43.4513
3.09767	-41.2217
3.13097	-38.9782
3.16426	-36.7221
3.19756	-34.4548
3.23085	-32.1773
3.26415	-29.891
3.29745	-27.5971
3.33074	-25.2967
3.36404	-22.9913
3.39734	-20.6819
3.43063	-18.3698
3.46393	-16.0562
3.49723	-13.7423
3.53052	-11.4294
3.56382	-9.11868
3.59711	-6.81128
3.63041	-4.50843
3.66371	-2.21131
3.697	0.0789079
3.7303	2.36105
3.7636	4.63395
3.79689	6.89647
3.83019	9.14747
3.86349	11.3858
3.89678	13.6104
3.93008	15.8201
3.96337	18.0138
3.99667	20.1904
4.02997	22.3489
4.06326	24.4883
4.09656	26.6074
4.12986	28.7053
4.16315	30.7809
4.19645	32.8332
4.22974	34.8613
4.26304	36.8642
4.29634	38.8409
4.32963	40.7905
4.36293	42.7121
4.39623	44.6049
4.42952	46.4678
4.46282	48.3001
4.49612	50.101
4.52941	51.8695
4.56271	53.6049
4.596	55.3064
4.6293	56.9733
4.6626	58.6048
4.69589	60.2002
4.72919	61.7588
4.76249	63.2798
4.79578	64.7628
4.82908	66.2069
4.86238	67.6117
4.89567	68.9764
4.92897	70.3006
4.96226	71.5838
4.99556	72.8253
5.02886	74.0246
5.06215	75.1814
5.09545	76.2952
5.12875	77.3654
5.16204	78.3918
5.19534	79.374
5.22863	80.3115
5.26193	81.2041
5.29523	82.0514
5.32852	82.8532
5.36182	83.6092
5.39512	84.3192
5.42841	84.9829
5.46171	85.6003
5.49501	86.171
5.5283	86.6951
5.5616	87.1723
5.59489	87.6026
5.62819	87.986
5.66149	88.3223
5.69478	88.6117
5.72808	88.854
5.76138	89.0494
5.79467	89.1979
5.82797	89.2995
5.86127	89.3545
5.89456	89.3629
5.92786	89.3249
5.96115	89.2407
5.99445	89.1105
6.02775	88.9345
6.06104	88.7129
6.09434	88.4461
6.12764	88.1344
6.16093	87.778
6.19423	87.3773
6.22752	86.9328
6.26082	86.4447
6.29412	85.9135
6.32741	85.3397
6.36071	84.7236
6.39401	84.0658
6.4273	83.3667
6.4606	82.627
6.4939	81.847
6.52719	81.0275
6.56049	80.1688
6.59378	79.2718
6.62708	78.3369
6.66038	77.3648
6.69367	76.3562
6.72697	75.3117
6.76027	74.2321
6.79356	73.1179
6.82686	71.97
6.86016	70.7892
6.89345	69.576
6.92675	68.3314
6.96004	67.0561
6.99334	65.7508
7.02664	64.4165
7.05993	63.054
7.09323	61.664
7.12653	60.2475
7.15982	58.8052
7.19312	57.3382
7.22642	55.8472
7.25971	54.3332
7.29301	52.797
7.3263	51.2397
7.3596	49.6621
7.3929	48.0651
7.42619	46.4498
7.45949	44.817
7.49279	43.1678
7.52608	41.503
7.55938	39.8237
7.59267	38.1309
7.62597	36.4254
7.65927	34.7084
7.69256	32.9808
7.72586	31.2436
7.75916	29.4978
7.79245	27.7443
7.82575	25.9843
7.85905	24.2187
7.89234	22.4485
7.92564	20.6747
7.95893	18.8983
7.99223	17.1203
8.02553	15.3417
8.05882	13.5635
8.09212	11.7868
8.12542	10.0124
8.15871	8.24145
8.19201	6.47484
8.22531	4.71358
8.2586	2.95864
8.2919	1.21098
8.32519	-0.528428
8.35849	-2.25864
8.39179	-3.97871
8.42508	-5.68769
8.45838	-7.38467
8.49168	-9.06872
8.52497	-10.7389
8.55827	-12.3944
8.59156	-14.0342
8.62486	-15.6576
8.65816	-17.2635
8.69145	-18.8513
8.72475	-20.42
8.75805	-21.9687
8.79134	-23.4968
8.82464	-25.0034
8.85794	-26.4877
8.89123	-27.9489
8.92453	-29.3863
8.95782	-30.7991
8.99112	-32.1866
9.02442	-33.5482
9.05771	-34.8831
9.09101	-36.1906
9.12431	-37.4701
9.1576	-38.7209
9.1909	-39.9425
9.2242	-41.1342
9.25749	-42.2954
9.29079	-43.4257
9.32408	-44.5244
9.35738	-45.591
9.39068	-46.625
9.42397	-47.6259
9.45727	-48.5933
9.49057	-49.5268
9.52386	-50.4258
9.55716	-51.2901
9.59046	-52.1192
9.62375	-52.9127
9.65705	-53.6704
9.69034	-54.3919
9.72364	-55.077
9.75694	-55.7253
9.79023	-56.3367
9.82353	-56.9108
9.85683	-57.4476
9.89012	-57.9468
9.92342	-58.4082
9.95671	-58.8318
9.99001	-59.2174
10.0233	-59.565
10.0566	-59.8744
10.0899	-60.1456
10.1232	-60.3787
10.1565	-60.5736
10.1898	-60.7303
10.2231	-60.849
10.2564	-60.9296
10.2897	-60.9722
10.323	-60.9771
10.3563	-60.9442
10.3896	-60.8739
10.4229	-60.7662
10.4562	-60.6213
10.4895	-60.4396
10.5228	-60.2212
10.556	-59.9664
10.5893	-59.6755
10.6226	-59.3488
10.6559	-58.9866
10.6892	-58.5893
10.7225	-58.1573
10.7558	-57.691
10.7891	-57.1907
10.8224	-56.6569
10.8557	-56.0901
10.889	-55.4906
10.9223	-54.8591
10.9556	-54.1959
10.9889	-53.5017
11.0222	-52.7769
11.0555	-52.0221
11.0888	-51.2379
11.1221	-50.4249
11.1554	-49.5836
11.1887	-48.7147
11.222	-47.8188
11.2553	-46.8965
11.2886	-45.9486
11.3219	-44.9757
11.3552	-43.9784
11.3885	-42.9575
11.4218	-41.9137
11.455	-40.8477
11.4883	-39.7602
11.5216	-38.652
11.5549	-37.5238
11.5882	-36.3763
11.6215	-35.2105
11.6548	-34.027
11.6881	-32.8266
11.7214	-31.6101
11.7547	-30.3783
11.788	-29.1321
11.8213	-27.8722
11.8546	-26.5994
11.8879	-25.3147
11.9212	-24.0187
11.9545	-22.7123
11.9878	-21.3965
12.0211	-20.0719
12.0544	-18.7395
12.0877	-17.4
12.121	-16.0544
12.1543	-14.7034
12.1876	-13.348
12.2209	-11.9889
12.2542	-10.6269
12.2875	-9.26301
12.3208	-7.89794
12.3541	-6.53256
12.3873	-5.16769
12.4206	-3.80416
12.4539	-2.44278
12.4872	-1.08438
12.5205	0.270245
12.5538	1.62028
12.5871	2.96494
12.6204	4.30342
12.6537	5.63495
12.687	6.95874
12.7203	8.27404
12.7536	9.58009
12.7869	10.8761
12.8202	12.1614
12.8535	13.4352
12.8868	14.6969
12.9201	15.9456
12.9534	17.1808
12.9867	18.4016
13.02	19.6076
13.0533	20.7979
13.0866	21.9719
13.1199	23.1291
13.1532	24.2688
13.1865	25.3903
13.2198	26.4932
13.2531	27.5768
13.2863	28.6405
13.3196	29.6839
13.3529	30.7063
13.3862	31.7074
13.4195	32.6865
13.4528	33.6432
13.4861	34.577
13.5194	35.4875
13.5527	36.3742
13.586	37.2368
13.6193	38.0749
13.6526	38.888
13.6859	39.6757
13.7192	40.4379
13.7525	41.1741
13.7858	41.884
13.8191	42.5673
13.8524	43.2239
13.8857	43.8533
13.919	44.4554
13.9523	45.03
13.9856	45.5769
14.0189	46.0959
14.0522	46.5868
14.0855	47.0495
14.1188	47.4839
14.1521	47.8899
14.1853	48.2673
14.2186	48.6162
14.2519	48.9365
14.2852	49.2282
14.3185	49.4912
14.3518	49.7256
14.3851	49.9313
14.4184	50.1085
14.4517	50.2572
14.485	50.3774
14.5183	50.4694
14.5516	50.5331
14.5849	50.5688
14.6182	50.5765
14.6515	50.5565
14.6848	50.5089
14.7181	50.434
14.7514	50.3319
14.7847	50.2028
14.818	50.0472
14.8513	49.8651
14.8846	49.6568
14.9179	49.4228
14.9512	49.1632
14.9845	48.8785
15.0178	48.5688
