1	-109.235
1.0428	-109.289
1.08559	-109.244
1.12839	-109.098
1.17118	-108.854
1.21398	-108.512
1.25678	-108.073
1.29957	-107.538
1.34237	-106.908
1.38516	-106.184
1.42796	-105.369
1.47076	-104.462
1.51355	-103.465
1.55635	-102.381
1.59914	-101.21
1.64194	-99.9545
1.68474	-98.6155
1.72753	-97.1951
1.77033	-95.695
1.81312	-94.1171
1.85592	-92.4634
1.89872	-90.7358
1.94151	-88.9363
1.98431	-87.0671
2.0271	-85.1302
2.0699	-83.1278
2.1127	-81.0621
2.15549	-78.9353
2.19829	-76.7499
2.24108	-74.508
2.28388	-72.212
2.32668	-69.8644
2.36947	-67.4676
2.41227	-65.0239
2.45506	-62.5359
2.49786	-60.0061
2.54066	-57.437
2.58345	-54.8311
2.62625	-52.191
2.66904	-49.5192
2.71184	-46.8183
2.75464	-44.0909
2.79743	-41.3396
2.84023	-38.5669
2.88302	-35.7755
2.92582	-32.9679
2.96862	-30.1468
3.01141	-27.3147
3.05421	-24.4742
3.097	-21.6279
3.1398	-18.7783
3.1826	-15.928
3.22539	-13.0794
3.26819	-10.2352
3.31098	-7.39779
3.35378	-4.56964
3.39658	-1.75321
3.43937	1.04908
3.48217	3.83485
3.52496	6.60172
3.56776	9.34738
3.61056	12.0695
3.65335	14.7659
3.69615	17.4342
3.73894	20.0723
3.78174	22.6781
3.82454	25.2494
3.86733	27.7843
3.91013	30.2805
3.95292	32.7363
3.99572	35.1496
4.03852	37.5185
4.08131	39.8414
4.12411	42.1163
4.1669	44.3415
4.2097	46.5154
4.2525	48.6364
4.29529	50.7029
4.33809	52.7133
4.38088	54.6663
4.42368	56.5605
4.46648	58.3945
4.50927	60.1671
4.55207	61.877
4.59486	63.5231
4.63766	65.1043
4.68046	66.6197
4.72325	68.0682
4.76605	69.4489
4.80884	70.7611
4.85164	72.0039
4.89444	73.1767
4.93723	74.2788
4.98003	75.3097
5.02282	76.2688
5.06562	77.1557
5.10842	77.9701
5.15121	78.7116
5.19401	79.38
5.2368	79.9751
5.2796	80.4968
5.3224	80.9451
5.36519	81.3199
5.40799	81.6214
5.45078	81.8496
5.49358	82.0049
5.53638	82.0875
5.57917	82.0977
5.62197	82.0358
5.66476	81.9025
5.70756	81.6981
5.75036	81.4233
5.79315	81.0787
5.83595	80.6649
5.87874	80.1828
5.92154	79.6332
5.96434	79.0168
6.00713	78.3347
6.04993	77.5877
6.09272	76.777
6.13552	75.9035
6.17832	74.9685
6.22111	73.973
6.26391	72.9183
6.3067	71.8056
6.3495	70.6364
6.3923	69.4118
6.43509	68.1333
6.47789	66.8024
6.52068	65.4205
6.56348	63.9891
6.60628	62.5098
6.64907	60.9842
6.69187	59.4138
6.73466	57.8004
6.77746	56.1455
6.82026	54.4509
6.86305	52.7184
6.90585	50.9497
6.94864	49.1465
6.99144	47.3108
7.03424	45.4442
7.07703	43.5487
7.11983	41.626
7.16262	39.6782
7.20542	37.707
7.24822	35.7144
7.29101	33.7023
7.33381	31.6725
7.3766	29.6271
7.4194	27.5679
7.4622	25.497
7.50499	23.4161
7.54779	21.3273
7.59058	19.2324
7.63338	17.1335
7.67618	15.0325
7.71897	12.9311
7.76177	10.8315
7.80456	8.73536
7.84736	6.64469
7.89016	4.56134
7.93295	2.48715
7.97575	0.423976
8.01854	-1.62637
8.06134	-3.66209
8.10414	-5.6814
8.14693	-7.68254
8.18973	-9.6638
8.23252	-11.6234
8.27532	-13.5598
8.31812	-15.4713
8.36091	-17.3562
8.40371	-19.2129
8.4465	-21.04
8.4893	-22.8359
8.5321	-24.5991
8.57489	-26.3281
8.61769	-28.0216
8.66049	-29.6782
