1	0
1.05263	0.0512933
1.10526	0.100083
1.15789	0.146603
1.21053	0.191055
1.26316	0.233615
1.31579	0.274437
1.36842	0.313658
1.42105	0.351398
1.47368	0.387766
1.52632	0.422857
1.57895	0.456758
1.63158	0.489548
1.68421	0.521297
1.73684	0.552069
1.78947	0.581922
1.84211	0.610909
1.89474	0.63908
1.94737	0.666479
2	0.693147
